timeindex,hydro_SN,offshore_SN,onshore_SN,pv_SN,chp_SN,acaes_SN,hydrogen_SN,li-ion_SN,redox_SN,phs_SN,electricity_SN,excess_SN
2050-01-02 13:00:00+00:00,2.526751,768.3005,2252.0032,487.30145,-0.0,340.48026,0.0,0.0,0.0,0.0,1852.5300131192532,0.0
2050-01-02 14:00:00+00:00,2.5347939,750.3705,2392.5768,97.460289,-0.0,357.14286,0.0,67.531384,46.5,120.0,1800.977081711961,0.0
2050-01-02 15:00:00+00:00,2.5428367,731.9026,2506.3072,0.0,-0.0,357.14286,0.0,227.15288,46.5,0.0,1789.7382367452483,0.0
2050-01-02 16:00:00+00:00,2.5508796,701.6009,2433.548,0.0,47.586627,0.0,0.0,720.58925,0.0,120.0,1863.3469223199415,0.0
2050-01-02 17:00:00+00:00,2.5589225,656.0587,2225.8664,0.0,258.87041,277.86389,0.0,782.5,0.0,8.3079202,2049.497495730536,0.0
2050-01-02 18:00:00+00:00,2.5669654,582.3664,1886.7944,0.0,1238.6816,0.0,0.0,0.0,0.0,120.0,2086.9347439122016,0.0
2050-01-02 19:00:00+00:00,2.5750082,539.3344,1689.0024,0.0,1405.4887,0.0,0.0,0.0,0.0,39.417251,2039.4093846711633,0.0
2050-01-02 20:00:00+00:00,2.5830511,510.6464,1510.9896,0.0,1456.319,0.0,0.0,0.0,0.0,0.0,1945.662834774636,0.0
2050-01-02 21:00:00+00:00,2.591094,472.8141,1337.2152,0.0,1429.8316,0.0,0.0,0.0,0.0,0.0,1928.51688210245,0.0
2050-01-02 22:00:00+00:00,2.5991369,420.4585,1165.56,0.0,1293.7402,0.0,0.0,0.0,0.0,0.0,1963.921167047814,0.0
2050-01-02 23:00:00+00:00,2.6071798,371.8682,1027.812,0.0,857.69146,0.0,0.0,290.7672,0.0,120.0,1888.893239496838,0.0
2050-01-03 00:00:00+00:00,2.6152226,327.9397,897.128,0.0,795.00095,0.0,0.0,414.10104,0.0,120.0,1774.932109684654,0.0
2050-01-03 01:00:00+00:00,2.6244846,283.6526,770.6824,0.0,899.22916,0.0,0.0,402.38464,0.0,120.0,1696.7204849900363,0.0
2050-01-03 02:00:00+00:00,2.6337467,242.7722,683.0888,0.0,994.13757,0.0,0.0,512.86512,0.0,0.0,1653.6446371718403,0.0
2050-01-03 03:00:00+00:00,2.6430087,214.6221,598.3208,0.0,1270.8694,0.0,0.0,172.05747,44.249852,120.0,1640.909834635022,0.0
2050-01-03 04:00:00+00:00,2.6522707,196.3335,526.9744,0.0,1773.822,0.0,0.0,0.0,0.0,0.0,1682.643159561321,0.0
2050-01-03 05:00:00+00:00,2.6615327,181.9895,477.5264,0.0,2358.5527,0.0,0.0,0.0,0.0,0.0,1776.2362782702028,0.0
2050-01-03 06:00:00+00:00,2.6707947,165.6732,425.9592,0.0,2907.0633,0.0,0.0,0.0,0.0,0.0,1977.5381989135935,0.0
2050-01-03 07:00:00+00:00,2.6800567,155.2738,401.9416,0.0,2959.3096,0.0,0.0,0.0,0.0,111.56525,2245.5443912159462,0.0
2050-01-03 08:00:00+00:00,2.6893187,152.0464,419.6016,177.20053,2959.3096,0.0,0.0,5.8675186,0.0,32.708968,2400.97034137605,0.0
2050-01-03 09:00:00+00:00,2.6985807,145.5916,437.2616,465.15138,2740.2426,0.0,0.0,0.0,0.0,27.888292,2473.006353786815,0.0
2050-01-03 10:00:00+00:00,2.7078428,135.5508,459.8664,602.48179,2590.4885,0.0,0.0,0.0,0.0,27.984009,2537.7927390907735,0.0
2050-01-03 11:00:00+00:00,2.7171048,129.9925,513.5528,553.75164,2545.8783,0.0,0.0,0.0,0.0,0.0,2569.9749621144583,0.0
2050-01-03 12:00:00+00:00,2.7263668,128.3788,632.228,372.12111,2514.0539,0.0,0.0,0.0,0.0,56.255172,2579.8712841892743,0.0
2050-01-03 13:00:00+00:00,2.7356288,120.4896,747.3712,181.63054,2545.5163,0.0,0.0,0.0,0.0,28.271162,2545.7328100325476,0.0
2050-01-03 14:00:00+00:00,2.7448908,102.7389,856.1568,26.580079,2592.8803,0.0,0.0,0.0,0.0,0.0,2505.9173784423783,0.0
2050-01-03 15:00:00+00:00,2.7541528,91.443,926.7968,0.0,2531.3991,0.0,0.0,0.0,0.0,56.829477,2483.056107049276,0.0
2050-01-03 16:00:00+00:00,2.7634148,94.8497,945.1632,0.0,2632.9873,0.0,0.0,0.0,0.0,28.558315,2516.772645439978,0.0
2050-01-03 17:00:00+00:00,2.7726769,110.2695,986.8408,0.0,2740.6962,0.0,0.0,0.0,0.0,28.654033,2650.8716360834333,0.0
2050-01-03 18:00:00+00:00,2.7819389,138.7782,1063.8384,0.0,2666.4164,0.0,0.0,0.0,0.0,28.74975,2640.3615892580356,0.0
2050-01-03 19:00:00+00:00,2.7912009,173.921,1124.5888,0.0,2526.879,0.0,0.0,0.0,0.0,25.184516,2574.501189131123,0.0
2050-01-03 20:00:00+00:00,2.8004629,214.0842,1205.1184,0.0,2294.8482,0.0,0.0,0.0,0.0,0.0,2462.1127289923043,0.0
2050-01-03 21:00:00+00:00,2.8097249,242.9515,1219.9528,0.0,2026.8606,0.0,0.0,0.0,0.0,0.0,2369.938852259705,0.0
2050-01-03 22:00:00+00:00,2.8189869,269.1293,1255.2728,0.0,1640.1509,0.0,0.0,0.0,0.0,0.0,2336.4908184473825,0.0
2050-01-03 23:00:00+00:00,2.8282489,298.5345,1343.5728,0.0,971.62343,0.0,0.0,215.50342,0.0,120.0,2170.2096047802424,0.0
2050-01-04 00:00:00+00:00,2.8375109,337.8012,1457.3032,0.0,1026.8145,0.0,0.0,0.0,0.0,29.324056,2063.306316580872,0.0
2050-01-04 01:00:00+00:00,2.849136,392.667,1592.932,0.0,883.82138,0.0,0.0,0.0,0.0,0.0,1975.9655257496654,0.0
2050-01-04 02:00:00+00:00,2.860761,452.5532,1691.828,0.0,722.23524,0.0,0.0,0.0,0.0,59.008526,1920.7686001452325,0.0
2050-01-04 03:00:00+00:00,2.872386,557.0851,1931.2976,0.0,571.0643,0.0,0.0,0.0,0.0,29.68447,1897.9840478365156,0.0
2050-01-04 04:00:00+00:00,2.8840111,682.0572,2230.1048,0.0,479.18145,0.0,0.0,0.0,0.0,0.0,1918.620563518197,0.0
2050-01-04 05:00:00+00:00,2.8956361,761.6664,2374.2104,0.0,812.16857,0.0,0.0,0.0,0.0,59.729355,1976.2340303280448,0.0
2050-01-04 06:00:00+00:00,2.9072611,826.2144,2521.848,0.0,1848.1237,0.0,0.0,0.0,0.0,0.0,2141.556302562964,895.00836
2050-01-04 07:00:00+00:00,2.9188862,887.1764,2675.8432,0.0,1538.057,0.0,0.0,0.0,0.0,0.0,2373.582846456846,567.88393
2050-01-04 08:00:00+00:00,2.9305112,983.4605,2775.4456,79.740237,1487.1297,0.0,0.0,0.0,0.0,0.0,2492.914071327181,673.26376
2050-01-04 09:00:00+00:00,2.9421363,1054.8219,2760.6112,261.37078,1177.2026,0.0,0.0,0.0,0.0,0.0,2568.4790080349158,525.94089
2050-01-04 10:00:00+00:00,2.9537613,1099.4676,2897.6528,389.84116,866.92648,0.0,0.0,0.0,0.0,0.0,2593.986967414901,500.3261
2050-01-04 11:00:00+00:00,2.9653863,1164.3742,3084.8488,411.99122,592.9871,0.0,0.0,0.0,0.0,0.0,2617.538679152408,477.09929
2050-01-04 12:00:00+00:00,2.9770114,1221.5709,3352.5744,296.81088,420.72781,0.0,0.0,0.0,0.0,0.0,2622.1416182723324,509.99065
2050-01-04 13:00:00+00:00,2.9886364,1267.1131,3699.4168,155.05046,322.85243,0.0,0.0,0.0,0.0,0.0,2583.707067370971,701.18562
2050-01-04 14:00:00+00:00,3.0002614,1313.9104,4026.48,26.580079,385.82218,0.0,0.0,0.0,0.0,0.0,2533.80352472143,1059.4607
2050-01-04 15:00:00+00:00,3.0118865,1362.5007,4235.5744,0.0,487.50228,0.0,0.0,0.0,0.0,0.0,2514.9698289851453,1411.0907
2050-01-04 16:00:00+00:00,3.0235115,1393.3403,4275.8392,0.0,732.33037,0.0,0.0,0.0,0.0,0.0,2546.8068318366286,1695.1978
2050-01-04 17:00:00+00:00,3.0351365,1418.4423,4272.3072,0.0,873.34912,0.0,0.0,0.0,0.0,0.0,2687.963664092896,1716.6414
2050-01-04 18:00:00+00:00,3.0467616,1423.8213,4267.3624,0.0,838.40858,0.0,0.0,0.0,0.0,0.0,2683.897734129731,1686.2126
2050-01-04 19:00:00+00:00,3.0583866,1408.2222,4266.656,0.0,757.39261,0.0,0.0,0.0,0.0,0.0,2621.451177927928,1651.3493
2050-01-04 20:00:00+00:00,3.0700116,1384.5546,4224.9784,0.0,510.29566,0.0,0.0,0.0,0.0,0.0,2491.686621826018,1468.6833
2050-01-04 21:00:00+00:00,3.0816367,1362.3214,4140.2104,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2398.745585664629,974.07787
2050-01-04 22:00:00+00:00,3.0932617,1333.0955,4041.3144,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2368.788118352365,1358.8697
2050-01-04 23:00:00+00:00,3.1048867,1320.0066,3998.9304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2220.0747896328726,1443.9653
2050-01-05 00:00:00+00:00,3.1165118,1286.4775,3866.8336,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2100.82028035636,1637.4746
2050-01-05 01:00:00+00:00,3.1344789,1265.858,3801.1384,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2019.7701751997397,1601.2227
2050-01-05 02:00:00+00:00,3.1524461,1250.7968,3736.856,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1966.3760660501403,1257.8798
2050-01-05 03:00:00+00:00,3.1704132,1269.0854,3685.9952,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1941.9421249836728,1177.666
2050-01-05 04:00:00+00:00,3.1883804,1290.7807,3674.6928,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1953.8330559884414,1043.4461
2050-01-05 05:00:00+00:00,3.2063475,1306.2005,3669.748,0.0,902.42551,0.0,0.0,0.0,0.0,0.0,2030.4336532127827,1688.618
2050-01-05 06:00:00+00:00,3.2243147,1323.0547,3684.5824,0.0,2451.6072,0.0,0.0,0.0,0.0,0.0,2196.6381512861,3103.3017
2050-01-05 07:00:00+00:00,3.2422818,1338.2952,3724.1408,0.0,2049.1453,0.0,0.0,0.0,0.0,0.0,2430.505872922289,2521.7889
2050-01-05 08:00:00+00:00,3.260249,1351.922,3681.0504,203.78061,2001.0802,0.0,0.0,0.0,0.0,0.0,2523.5619824744117,2555.0027
2050-01-05 09:00:00+00:00,3.2782161,1348.8739,3460.6536,443.00132,1650.4881,0.0,0.0,0.0,0.0,0.0,2559.6950620705293,2184.0713
2050-01-05 10:00:00+00:00,3.2961832,1342.0605,3325.0248,589.19175,1334.0685,0.0,0.0,0.0,0.0,0.0,2591.9540041785995,1839.159
2050-01-05 11:00:00+00:00,3.3141504,1318.5722,3262.8616,558.18166,1048.5405,0.0,0.0,0.0,0.0,0.0,2620.837453177346,1408.1039
2050-01-05 12:00:00+00:00,3.3321175,1280.202,3247.3208,429.71128,861.27177,0.0,0.0,0.0,0.0,0.0,2611.4397824623775,1047.8694
2050-01-05 13:00:00+00:00,3.3500847,1243.2662,3186.5704,265.80079,742.87187,0.0,0.0,0.0,0.0,0.0,2584.5509389030212,694.77967
2050-01-05 14:00:00+00:00,3.3680518,1232.1496,3332.0888,70.880211,796.27749,0.0,0.0,0.0,0.0,0.0,2532.65279081409,739.58262
2050-01-05 15:00:00+00:00,3.386019,1282.5329,3570.852,0.0,926.5802,0.0,0.0,0.0,0.0,0.0,2506.531103192961,1114.2913
2050-01-05 16:00:00+00:00,3.4039861,1347.7981,3762.9928,0.0,1183.1366,0.0,0.0,0.0,0.0,0.0,2548.7630794791066,1586.0397
2050-01-05 17:00:00+00:00,3.4219533,1374.3345,4046.2592,0.0,1337.7685,0.0,0.0,0.0,0.0,0.0,2711.975669393339,1887.2798
2050-01-05 18:00:00+00:00,3.4399204,1383.4788,3928.2904,0.0,1269.179,0.0,0.0,0.0,0.0,0.0,2708.4851063838437,1713.3742
2050-01-05 19:00:00+00:00,3.4578876,1385.4511,3756.6352,0.0,1195.5979,0.0,0.0,0.0,0.0,0.0,2653.1731073886767,1525.4402
2050-01-05 20:00:00+00:00,3.4758547,1387.782,3848.4672,0.0,933.42171,0.0,0.0,0.0,0.0,0.0,2488.157701019611,1522.4603
2050-01-05 21:00:00+00:00,3.4938219,1388.8578,3711.4256,0.0,296.07981,0.0,0.0,0.0,0.0,0.0,2350.990083132686,886.33821
2050-01-05 22:00:00+00:00,3.511789,1373.6173,3730.4984,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2321.953199455731,810.33555
2050-01-05 23:00:00+00:00,3.5297562,1335.6057,4062.5064,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2187.5857042338966,1729.451
2050-01-06 00:00:00+00:00,3.5477233,1267.2924,4150.8064,0.0,-0.0,-210.41965,0.0,0.0,0.0,0.0,2073.202638655688,1583.173
2050-01-06 01:00:00+00:00,3.5632159,1191.8071,3837.1648,0.0,-0.0,-357.14286,0.0,-31.06402,0.0,0.0,1987.741379873137,1477.5729
2050-01-06 02:00:00+00:00,3.5787085,1128.5142,3640.7856,0.0,-0.0,-357.14286,0.0,-782.5,-32.062316,0.0,1920.615168957587,461.58486
2050-01-06 03:00:00+00:00,3.5942011,1086.0201,3618.8872,0.0,-0.0,-357.14286,0.0,-782.5,-46.5,0.0,1882.6025538222516,302.36164
2050-01-06 04:00:00+00:00,3.6096937,1087.8131,3755.2224,0.0,-0.0,-356.45026,0.0,-782.5,0.0,0.0,1888.241156949345,0.0
2050-01-06 05:00:00+00:00,3.6251863,1116.6804,3630.1896,0.0,244.07042,-357.14286,0.0,-576.71817,0.0,0.0,1898.1758368210722,0.0
2050-01-06 06:00:00+00:00,3.6406789,1132.9967,3628.0704,0.0,1471.0731,-357.14286,0.0,-782.5,-46.5,0.0,2000.32275122231,886.78656
2050-01-06 07:00:00+00:00,3.6561715,1088.1717,3554.6048,0.0,1202.1602,-357.14286,0.0,-782.5,-46.5,0.0,2180.5278626210834,319.39337
2050-01-06 08:00:00+00:00,3.6716641,1049.2636,3608.2912,17.720053,1144.3564,0.0,0.0,0.0,0.0,0.0,2287.7380097051814,1373.0362
2050-01-06 09:00:00+00:00,3.6871567,977.3643,3479.02,101.8903,854.81423,-127.93008,0.0,-782.5,0.0,0.0,2343.8171646385754,0.0
2050-01-06 10:00:00+00:00,3.7026493,859.3849,2987.3656,256.94076,552.91543,-88.371544,0.0,4.2424843e-13,0.0,0.0,2409.4090636776714,0.0
2050-01-06 11:00:00+00:00,3.7181419,730.2889,2728.1168,349.97104,287.9468,357.14286,0.0,65.395721,0.0,111.49724,2471.548757504184,0.0
2050-01-06 12:00:00+00:00,3.7336345,575.7323,2472.4,305.67091,125.63562,350.28665,0.0,677.54976,0.0,120.0,2468.4801302607134,0.0
2050-01-06 13:00:00+00:00,3.7491271,459.5459,2179.244,155.05046,347.28743,357.14286,0.0,782.5,46.5,120.0,2422.680875371249,0.0
2050-01-06 14:00:00+00:00,3.7646197,364.8755,1920.7016,17.720053,1585.0803,0.0,0.0,0.0,0.0,0.0,2373.928066629048,0.0
2050-01-06 15:00:00+00:00,3.7801123,271.4602,1631.0776,0.0,961.57939,357.14286,0.0,782.5,46.5,120.0,2345.0829754272127,0.0
2050-01-06 16:00:00+00:00,3.7956049,199.023,1335.8024,0.0,1314.8761,357.14286,0.0,782.5,44.249852,120.0,2379.7968165376096,0.0
2050-01-06 17:00:00+00:00,3.8110975,149.8948,1116.112,0.0,2043.7543,357.14286,0.0,238.33839,0.0,120.0,2509.0243634827607,0.0
2050-01-06 18:00:00+00:00,3.8265901,115.2899,835.6712,0.0,2665.5593,0.0,0.0,0.0,0.0,120.0,2499.8951973461717,0.0
2050-01-06 19:00:00+00:00,3.8420827,85.8847,531.2128,0.0,2898.8552,0.0,0.0,0.0,0.0,0.0,2416.121685118283,0.0
2050-01-06 20:00:00+00:00,3.8575753,69.927,293.8624,0.0,2915.9593,0.0,0.0,0.0,0.0,0.0,2289.8860498227796,0.0
2050-01-06 21:00:00+00:00,3.8730679,105.787,197.0856,0.0,2723.5341,0.0,0.0,0.0,0.0,0.0,2218.118538499831,0.0
2050-01-06 22:00:00+00:00,3.8885605,226.9938,315.0544,0.0,1731.2747,0.0,0.0,668.69145,0.0,0.63600044,2164.6860750438827,0.0
2050-01-06 23:00:00+00:00,3.9040531,389.6189,754.4352,0.0,968.9008,0.0,0.0,548.42358,0.0,120.0,2003.429736262692,0.0
2050-01-07 00:00:00+00:00,3.9195457,494.3301,1668.5168,0.0,-0.0,0.0,0.0,332.66072,0.0,120.0,1860.086506091914,0.0
2050-01-07 01:00:00+00:00,3.9299983,500.0677,2418.0072,0.0,-0.0,0.0,0.0,-327.46091,0.0,0.0,1796.9878673426183,0.0
2050-01-07 02:00:00+00:00,3.9404508,449.5051,2547.2784,0.0,-0.0,0.0,0.0,-396.55882,0.0,0.0,1771.0963265029568,0.0
2050-01-07 03:00:00+00:00,3.9509033,425.8375,2486.528,0.0,-0.0,0.0,0.0,-216.24618,0.0,0.0,1769.5236568295916,0.0
2050-01-07 04:00:00+00:00,3.9613558,369.1787,2260.48,0.0,-0.0,0.0,0.0,280.04438,0.0,84.151652,1825.44938057534,0.0
2050-01-07 05:00:00+00:00,3.9718083,264.2882,1681.232,0.0,1141.0014,0.0,0.0,0.0,0.0,120.0,1904.1980179172797,0.0
2050-01-07 06:00:00+00:00,3.9822608,162.0872,1036.2888,0.0,2168.0454,0.0,0.0,0.0,0.0,41.154393,2069.63536005237,0.0
2050-01-07 07:00:00+00:00,3.9927134,94.1325,564.4136,0.0,2333.9619,0.0,0.0,430.22115,0.0,41.262414,2284.4008778833318,0.0
2050-01-07 08:00:00+00:00,4.0031659,57.7346,223.2224,137.33041,2851.5446,0.0,0.0,0.0,0.0,0.0,2395.6769584211584,0.0
2050-01-07 09:00:00+00:00,4.0136184,49.1282,48.0352,403.1312,2754.8184,0.0,0.0,0.0,0.0,0.0,2448.380623735791,0.0
2050-01-07 10:00:00+00:00,4.0240709,42.1355,9.1832,717.66213,2517.4914,0.0,0.0,0.0,0.0,0.0,2488.7330679732813,0.0
2050-01-07 11:00:00+00:00,4.0345234,58.8104,56.512,753.10224,2329.7666,0.0,0.0,0.0,0.0,106.98645,2527.3594078591987,0.0
2050-01-07 12:00:00+00:00,4.044976,127.8409,240.8824,518.31154,2171.6092,0.0,0.0,154.7791,0.0,93.508562,2529.123870007683,0.0
2050-01-07 13:00:00+00:00,4.0554285,264.1089,615.9808,221.50066,2118.6224,0.0,0.0,0.0,0.0,49.347908,2491.763337419841,0.0
2050-01-07 14:00:00+00:00,4.065881,435.8783,1109.7544,35.440105,1795.3684,0.0,0.0,0.0,0.0,0.0,2435.147173329688,0.0
2050-01-07 15:00:00+00:00,4.0763335,635.2599,1681.232,0.0,1294.6257,0.0,0.0,0.0,0.0,0.0,2414.0120062881592,0.0
2050-01-07 16:00:00+00:00,4.086786,805.2363,2234.3432,0.0,815.2798,0.0,0.0,0.0,0.0,120.0,2474.348880169275,0.0
2050-01-07 17:00:00+00:00,4.0972385,897.0379,2853.856,0.0,481.04831,0.0,0.0,0.0,0.0,48.722362,2574.8847671002363,0.0
2050-01-07 18:00:00+00:00,4.1076911,896.5,3281.228,0.0,178.22295,0.0,0.0,0.0,0.0,42.450643,2549.14665744822,0.0
2050-01-07 19:00:00+00:00,4.1181436,817.9666,3368.1152,0.0,94.07526,0.0,0.0,0.0,0.0,42.558663,2459.619472193067,0.0
2050-01-07 20:00:00+00:00,4.1285961,772.9623,3021.9792,0.0,209.70185,0.0,0.0,0.0,0.0,42.666684,2313.3226881695523,0.0
2050-01-07 21:00:00+00:00,4.1390486,737.2816,2595.3136,0.0,339.11976,0.0,0.0,0.0,0.0,0.0,2217.888391718363,0.0
2050-01-07 22:00:00+00:00,4.1495011,709.4901,2264.012,0.0,190.99684,0.0,0.0,0.0,0.0,85.657431,2181.371734153133,0.0
2050-01-07 23:00:00+00:00,4.1599537,735.13,2230.1048,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2032.8501944181974,0.0
2050-01-08 00:00:00+00:00,4.1704062,774.9346,2336.7712,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1906.1159077628467,649.74869
2050-01-08 01:00:00+00:00,4.1802381,850.0613,2499.2432,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1821.3834506121743,952.63203
2050-01-08 02:00:00+00:00,4.19007,891.6589,2745.0704,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1772.592284073062,1269.9461
2050-01-08 03:00:00+00:00,4.199902,899.3688,3079.1976,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1741.5607949567175,1585.6688
2050-01-08 04:00:00+00:00,4.2097339,883.0525,3364.5832,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1743.3636114115507,1705.4319
2050-01-08 05:00:00+00:00,4.2195658,897.9344,3423.9208,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1713.9431532560452,1272.4607
2050-01-08 06:00:00+00:00,4.2293978,965.8891,3655.62,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1690.4681571123613,1236.8606
2050-01-08 07:00:00+00:00,4.2392297,1014.6587,3731.9112,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1824.106857683443,1328.2896
2050-01-08 08:00:00+00:00,4.2490616,1171.7255,3810.3216,66.450197,-0.0,0.0,0.0,0.0,0.0,0.0,1988.0866035359022,1548.9582
